0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,319.99
0,0,0,0,0,-44.1,0,0,0,0,0,319.99
0,0,0,30.1,0,-44.1,0,0,0,0,0,319.99
0,0,0,-20.3,0,-44.1,0,0,0,0,0,319.528
0,0,0,-20.3,0,-44.1,0,-84.7,0,0,0,319.528
0,0,0,-20.3,0,-44.1,0,-16.8,0,0,0,319.528
